Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDO48,OUT035,3797.1151026666685
DRJ01,OUT017,1970.9988106666676
FDD53,OUT018,276.8440786666664
NCT05,OUT049,3703.37712066667
FDQ51,OUT045,641.6492146666669
FDU60,OUT013,3448.4977840000024
FDC59,OUT046,1020.2785779999984
FDP36,OUT035,1029.3867220000002
NCM19,OUT017,1861.476930000001
FDL16,OUT035,741.1241733333327
FDE50,OUT018,3079.4515019999963
NCR18,OUT013,632.8251453333335
NCD30,OUT035,1525.5253466666638
FDH31,OUT013,1183.1843026666652
FDD56,OUT019,556.2692419999996
FDC47,OUT049,4027.395348666663
FDZ21,OUT045,2026.1514633333356
FDM01,OUT049,1842.752414666665
FDF24,OUT013,1198.0183266666695
FDW23,OUT017,700.3572393333322
FDY52,OUT018,825.6985279999992
DRH37,OUT027,3791.349274666658
DRO47,OUT027,3534.7566126666643
FDR25,OUT049,4160.599735333333
FDQ24,OUT027,5092.0273033333315
DRJ51,OUT018,3354.655493333334
NCU06,OUT035,4089.627674666668
NCV18,OUT018,1787.2757393333338
NCC06,OUT027,2777.3314360000036
FDZ01,OUT018,1023.7518346666661
FDT14,OUT017,2342.8814006666694
FDD11,OUT019,446.50101533333356
FDN09,OUT017,3806.9534073333334
NCO18,OUT010,395.3165306666659
FDZ50,OUT045,2898.3694373333306
FDS44,OUT013,4268.685707333326
FDI36,OUT045,2884.554087333332
FDA26,OUT010,591.9672186666661
NCY53,OUT049,1909.4522586666671
FDF32,OUT049,2740.4438966666626
FDF59,OUT010,263.91424266666667
FDB20,OUT046,1208.7976286666672
DRH11,OUT035,777.4457826666662
FDT03,OUT049,1928.494138666666
NCH06,OUT035,3345.7382120000016
FDR55,OUT049,3012.929204666663
FDI10,OUT035,3337.242604000005
FDZ12,OUT045,2436.5150739999976
FDM12,OUT049,2717.775625999992
DRB25,OUT045,1849.3172026666678
NCS41,OUT013,3176.842506666672
NCT53,OUT049,2185.885760666666
NCD55,OUT013,634.8092293333326
FDY08,OUT049,2101.053963333335
NCP55,OUT049,1004.5213113333347
FDA33,OUT013,2293.789747333332
FDQ33,OUT013,3125.746795333331
FDE45,OUT027,4866.128021333337
FDT26,OUT013,2484.816644666669
NCV53,OUT049,4842.201388666664
FDK60,OUT027,2814.802659999996
NCJ29,OUT046,1339.1546106666692
FDI15,OUT045,4271.158044666665
FDX21,OUT013,2120.581877333336
FDV49,OUT019,479.74440933333324
DRO59,OUT046,1254.2717686666667
FDZ14,OUT045,1920.5733380000027
FDP32,OUT027,3728.04723
FDC33,OUT017,3092.8851266666616
FDT14,OUT010,235.5311886666669
NCN54,OUT027,2495.5626566666697
FDR57,OUT027,4018.744387333331
DRK12,OUT046,533.7363506666662
FDX52,OUT049,3240.5329346666717
FDX08,OUT010,416.3580299999992
FDP10,OUT010,239.9698553333333
NCP50,OUT045,1261.706535333337
NCL06,OUT013,4205.694369333335
FDP25,OUT013,3132.8464426666756
FDE53,OUT013,1187.334455999999
FDL27,OUT017,937.0424813333311
FDC35,OUT049,3312.164137333344
DRJ47,OUT010,446.8427926666671
FDD16,OUT018,886.1509486666655
NCN42,OUT049,2537.9696779999963
FDC38,OUT027,2872.654021999991
NCO07,OUT045,3721.1495419999974
FDQ20,OUT049,571.9288579999997
FDI32,OUT046,2622.7970366666677
FDN20,OUT010,527.4911466666664
DRJ51,OUT027,7331.596517999993
FDU08,OUT045,1380.7182853333338
DRN37,OUT019,442.65713000000085
FDD05,OUT010,313.0635986666664
FDW15,OUT046,2368.2838899999983
FDI52,OUT046,1848.0233313333274
DRM11,OUT049,3840.301109999996
NCO06,OUT045,475.46109600000017
FDU38,OUT049,3720.019901333331
FDU59,OUT018,2518.703645333329
FDJ10,OUT046,2020.7873346666654
FDM13,OUT049,1605.7964140000015
NCJ30,OUT019,337.8136039999994
FDM45,OUT018,2414.716782000002
FDP36,OUT045,853.1539006666641
NCD30,OUT010,258.50128866666654
FDN48,OUT017,1763.6753486666707
FDY32,OUT049,2884.012569999997
FDU47,OUT046,2253.9971006666683
FDF17,OUT019,667.7507940000003
FDP34,OUT017,2972.2221926666703
FDA47,OUT049,2785.862553333335
DRD27,OUT027,2300.498792000005
FDW38,OUT045,1021.4326313333349
FDZ15,OUT019,336.49975866666676
FDZ03,OUT027,5729.770491333332
NCN19,OUT049,3023.9881426666634
FDG02,OUT035,2295.321087333334
FDS31,OUT035,3183.2341866666643
FDW43,OUT019,449.1331446666676
FDZ47,OUT010,193.08200000000005
FDO57,OUT017,2196.1856866666676
NCL07,OUT013,564.4718980000005
NCV42,OUT013,2043.371270666671
FDP40,OUT017,1678.020178666668
FDP48,OUT019,639.1258326666672
FDH21,OUT017,2552.9568360000044
NCP02,OUT049,848.1604006666671
FDK24,OUT049,741.9608620000002
FDC41,OUT045,1400.6745306666687
FDF08,OUT017,1393.3707046666652
FDO49,OUT017,745.9379073333332
FDS56,OUT027,7532.3196826666735
FDX46,OUT018,801.8784233333358
FDQ07,OUT013,3929.6758826666596
FDC32,OUT010,164.7721839999999
FDT21,OUT019,506.4940340000002
FDG58,OUT045,2270.766383333336
FDW14,OUT049,1336.2095553333347
DRA12,OUT027,3619.1090339999987
FDV27,OUT013,1132.6056960000008
DRD25,OUT013,1980.2090439999988
DRF48,OUT027,5371.942939333329
FDX24,OUT017,1453.0374813333349
DRJ51,OUT046,3857.0393220000014
FDE45,OUT045,3106.145643333331
FDE14,OUT046,1974.620762666666
FDG53,OUT045,1703.9109213333306
FDT08,OUT046,2542.8189213333294
DRC27,OUT027,6459.760269333338
FDG20,OUT035,2258.378064666669
FDC21,OUT046,1686.2694406666699
FDV31,OUT018,2549.2638653333306
FDB58,OUT045,2410.7352980000005
FDV23,OUT046,2006.0487419999972
FDA25,OUT019,216.87769199999988
FDC15,OUT046,2480.218185999997
FDU47,OUT049,2100.712185999999
FDE23,OUT013,928.7799033333332
FDS08,OUT013,2391.282841333334
FDW03,OUT027,2568.944913333328
FDJ60,OUT018,2197.8324320000015
FDM34,OUT017,1772.3374066666656
FDW33,OUT013,1673.124329333334
FDZ40,OUT013,789.8451979999988
FDE33,OUT018,1075.415695333333
NCC06,OUT010,338.1087753333334
FDU11,OUT046,1663.1151359999965
FDL44,OUT017,2962.7811486666683
NCZ29,OUT017,1831.9642353333293
FDG28,OUT010,626.5067033333335
FDL12,OUT018,801.6010066666689
FDD52,OUT017,1932.2159606666712
FDO15,OUT013,1089.7281759999998
NCN29,OUT027,1393.5992959999983
FDW36,OUT013,1493.7045453333342
FDB21,OUT046,3296.7841573333276
FDZ28,OUT013,1774.4701860000018
FDY10,OUT035,2031.8174213333332
DRG39,OUT017,842.0994013333341
FDN28,OUT013,1600.2613966666663
FDV15,OUT035,2305.197120666666
DRI13,OUT035,4028.7158520000057
FDH20,OUT046,1751.3203200000016
FDY51,OUT013,4029.579172666668
FDE16,OUT013,4119.883845999996
FDX40,OUT018,409.14297733333285
FDC48,OUT018,1012.6130006666672
FDS14,OUT046,2361.8145333333314
FDX56,OUT017,4154.485471999995
FDI10,OUT046,3463.664708000005
FDI14,OUT013,2643.973915333331
DRM48,OUT013,570.1977779999997
NCH07,OUT027,4110.895546000001
FDY26,OUT013,4810.4493866666535
FDD02,OUT027,2542.6169619999987
FDM12,OUT046,2550.2536879999966
DRF01,OUT010,525.1741626666669
FDV36,OUT046,2936.943670000003
DRI59,OUT013,4072.7829346666663
FDV03,OUT018,2361.5726259999997
FDO39,OUT017,3166.7201273333367
NCB07,OUT018,2907.1979453333297
FDH38,OUT027,2387.8916999999997
FDZ13,OUT035,764.0299126666666
NCZ30,OUT046,2326.4894046666655
NCA06,OUT035,716.687094000001
FDB04,OUT049,1317.6359546666652
FDN50,OUT013,1249.5579046666662
NCG06,OUT049,3101.769118000002
NCY17,OUT018,529.2155686666667
FDC23,OUT046,2941.417845999999
FDK33,OUT049,3345.8758106666664
FDR03,OUT049,4175.902038666663
FDZ07,OUT045,940.8663926666643
FDO38,OUT013,1163.6741433333352
FDS59,OUT046,2051.9001686666707
DRM11,OUT019,533.4189859999994
FDX52,OUT027,5015.986285333327
DRJ35,OUT018,665.9109666666672
NCP53,OUT046,4247.044987999993
FDW15,OUT019,298.60242266666603
DRI47,OUT045,2827.1243986666627
DRZ11,OUT035,1873.6987986666682
FDS02,OUT013,3390.202555333331
DRD49,OUT018,4191.535022666668
FDW38,OUT049,954.2600693333331
FDR21,OUT019,277.21248800000046
FDE40,OUT013,1134.3545306666663
FDI02,OUT045,2146.3860659999946
FDQ04,OUT045,741.7389286666656
FDY14,OUT017,4224.8916026666575
NCT54,OUT046,1420.9170699999997
DRD25,OUT017,2036.2028240000002
DRE01,OUT045,4184.916970666665
FDJ12,OUT010,522.9703646666662
NCZ05,OUT049,1529.5556559999973
DRB25,OUT019,239.17977266666654
NCC31,OUT045,2707.2005026666625
FDM16,OUT045,1406.4647713333331
DRG11,OUT049,1486.447325333331
FDV24,OUT027,3813.338429333324
FDV43,OUT046,630.7167786666661
FDG05,OUT018,2122.1420686666684
FDV23,OUT010,212.23484666666664
FDI58,OUT018,1233.876095333333
FDQ11,OUT017,4367.228545999998
FDC05,OUT027,5328.859021333331
FDF40,OUT013,3730.9168279999944
FDU02,OUT018,3206.3130340000025
FDT32,OUT013,2994.6152660000002
NCF06,OUT017,3832.946239333334
FDT46,OUT013,679.3268366666668
FDR58,OUT010,191.37311333333332
FDY04,OUT046,2281.760960666666
FDT58,OUT045,1816.397831333336
FDE46,OUT049,1694.8294093333316
DRH11,OUT017,626.4001753333323
DRI51,OUT046,2623.5516100000023
FDC35,OUT017,2238.84793133334
FDP45,OUT035,3080.9251393333334
FDC45,OUT017,3000.369997333327
FDU01,OUT045,3229.1544126666645
FDJ53,OUT010,300.41783733333324
FDJ46,OUT017,3224.3428980000012
FDX07,OUT013,3175.2468059999946
NCI30,OUT049,3608.7536246666623
FDE47,OUT027,3919.7510239999965
FDV48,OUT045,1297.7174380000006
FDN16,OUT019,208.974646
FDM52,OUT013,2857.083179333336
FDA32,OUT027,5308.425619333327
FDH05,OUT017,3801.025567999995
FDW25,OUT010,224.22590466666642
FDQ09,OUT046,1921.8339193333325
NCM17,OUT010,118.5656639999997
DRM59,OUT046,2435.1257713333353
FDV47,OUT027,2003.3522519999988
DRE15,OUT035,1226.5966819999992
FDS25,OUT010,172.52875400000025
NCZ05,OUT018,1411.820022666665
NCV05,OUT019,346.41130133333394
DRM37,OUT046,4070.1419279999977
FDV58,OUT027,5305.622601333336
FDN22,OUT027,7560.494119333321
NCO06,OUT049,425.57270200000045
FDT56,OUT019,215.24870133333343
FDM02,OUT013,1356.241257999999
FDA09,OUT046,2837.244558666665
NCC06,OUT035,2773.6229300000005
NCL54,OUT049,3038.305062
NCB55,OUT017,811.8121593333345
FDB12,OUT017,1919.0353400000006
NCA54,OUT049,2627.0226473333346
NCS38,OUT049,1949.173886666665
FDC02,OUT049,5070.284494666669
FDK44,OUT019,341.20696466666703
FDE16,OUT035,4321.852056666663
NCS05,OUT035,2353.8626620000064
FDZ59,OUT045,3161.673363333332
FDI20,OUT017,4726.9713826666675
FDQ14,OUT046,2620.5333166666683
FDF53,OUT017,2707.5844473333364
FDW25,OUT017,1529.1295439999992
NCQ43,OUT010,260.80495666666667
FDX52,OUT013,2966.2211153333405
FDE28,OUT045,3536.8538826666554
FDN15,OUT017,1717.2668693333346
FDO28,OUT017,1706.5674633333324
FDQ33,OUT045,3300.250756000001
FDM22,OUT010,162.35754933333348
FDJ03,OUT017,800.9285486666673
FDI16,OUT045,976.3890420000013
FDI09,OUT027,6496.004201999985
FDX55,OUT013,3359.3959893333413
FDS23,OUT027,3450.486306666661
DRC12,OUT045,2650.5276066666665
FDH41,OUT049,3730.741500666666
FDN01,OUT013,2376.755085333334
FDV55,OUT045,3010.197205333326
NCJ19,OUT013,655.062865333334
NCY29,OUT010,158.2184926666667
FDP03,OUT018,2032.8627273333336
FDZ52,OUT045,1434.6392080000019
FDH31,OUT010,194.72652599999935
FDQ19,OUT018,3424.9839473333373
FDS15,OUT035,2258.3048266666665
FDN32,OUT017,2766.514405333328
FDH32,OUT049,1727.480241333335
FDF33,OUT017,1984.2437920000043
FDJ22,OUT046,2984.171083333335
FDG56,OUT010,145.3308239999999
FDC05,OUT046,2921.9343186666674
FDK09,OUT013,3237.683310666659
NCV29,OUT045,2569.7327766666626
NCC43,OUT019,681.3708426666683
NCA42,OUT049,2436.918992666663
FDC10,OUT046,1891.2159966666648
FDC16,OUT013,1124.8047393333327
NCL17,OUT013,2457.971588666663
FDA51,OUT035,1803.514601333333
FDW01,OUT017,2242.4743220000014
NCF30,OUT045,2034.1565986666635
FDN49,OUT013,622.8492420000003
FDY20,OUT045,1302.1050599999999
FDC15,OUT045,2040.5105499999975
FDY24,OUT046,1511.2927619999948
NCG43,OUT017,1455.1525060000004
FDA48,OUT013,3489.959369333329
NCF55,OUT017,625.461397333333
FDL38,OUT049,1543.4952886666651
NCQ29,OUT018,3362.995748
FDC34,OUT017,3318.762215333337
FDP36,OUT027,1096.0133279999982
FDN50,OUT010,214.47415399999957
FDO23,OUT049,1407.0196046666674
FDT56,OUT013,702.0461520000006
FDT13,OUT027,4158.759907999999
FDZ03,OUT013,2892.503739333331
FDQ03,OUT010,640.3975106666662
FDU44,OUT045,3065.5274046666736
FDD03,OUT049,2917.659882666664
NCH30,OUT013,1661.0777879999985
FDS60,OUT010,446.5209893333334
FDG08,OUT046,3132.7665466666713
FDX38,OUT017,723.651362
FDD22,OUT017,2210.995298000001
FDW51,OUT013,3129.837026666669
FDL09,OUT017,2098.517265333335
FDZ60,OUT045,1022.251565333335
NCH07,OUT046,2972.1889026666695
NCQ41,OUT049,3346.0977439999983
FDW04,OUT049,1814.8287626666681
FDI08,OUT027,5434.366127999995
FDR19,OUT019,310.4137146666667
FDV13,OUT046,1337.270396666666
FDB52,OUT017,3388.251761333329
FDZ48,OUT027,3544.244262666662
NCO14,OUT049,627.9093219999992
FDZ50,OUT013,3161.380411333334
FDN27,OUT019,336.46646866666646
FDQ60,OUT013,2257.0753160000004
FDR49,OUT017,772.6409260000005
DRJ35,OUT027,1664.6953013333346
DRI49,OUT017,1389.9351766666696
FDB47,OUT017,3204.169157999995
FDP37,OUT010,308.44738533333367
FDR26,OUT049,2148.60096066667
FDY31,OUT019,399.1759513333328
FDC11,OUT045,1283.5070466666664
DRP47,OUT035,4461.827629333335
NCY54,OUT018,2387.1326879999992
FDR27,OUT046,2447.276621333332
FDQ21,OUT019,326.91667733333327
NCQ29,OUT035,3640.6853926666686
FDJ02,OUT046,2457.9516146666633
FDE21,OUT018,1679.294076000002
FDM39,OUT046,3025.1954599999976
FDZ01,OUT017,1712.0514359999977
NCB19,OUT018,1785.7222059999992
FDU03,OUT046,3075.5277206666674
FDP27,OUT049,3681.299192666666
DRF01,OUT045,2479.585676000001
FDM03,OUT049,1982.4195000000018
FDV01,OUT046,2862.476159333335
FDS16,OUT046,3599.1084020000067
FDO45,OUT035,1570.857449333335
NCX06,OUT035,3190.7199979999973
FDP13,OUT046,704.243292
NCR38,OUT018,3970.0855039999974
FDA01,OUT013,765.7809666666664
FDT26,OUT017,1695.4441646666671
FDD44,OUT027,7143.334909999976
FDB26,OUT013,859.6077219999999
FDP45,OUT019,560.9942026666668
NCP55,OUT046,1083.352031333335
FDT23,OUT017,1370.180890666668
FDO51,OUT045,758.6813193333329
FDA44,OUT046,871.7363786666664
NCJ31,OUT018,3907.032024666666
FDX37,OUT045,1922.530789999997
NCD18,OUT049,2870.7498339999966
FDN40,OUT027,2940.243818666672
FDL33,OUT017,3060.354138666665
DRF48,OUT035,3134.6796120000004
FDW08,OUT035,1497.5040440000002
FDX39,OUT018,2944.0854846666657
FDB38,OUT049,2909.0932559999997
FDY46,OUT018,3120.4980719999985
NCB06,OUT049,2704.184428666668
FDA34,OUT035,3837.4026606666675
FDA35,OUT045,2299.6887353333336
FDQ07,OUT035,4502.836470666662
FDU32,OUT045,1967.4811673333325
FDU26,OUT013,1820.6278806666649
FDU13,OUT010,561.018615333334
FDO09,OUT035,5312.058667999988
FDW03,OUT019,206.23154999999994
FDB38,OUT013,2566.7899406666706
FDL26,OUT010,217.38591933333353
NCN43,OUT045,2008.001755333329
FDH08,OUT045,3879.7586373333347
NCC31,OUT019,429.5808180000005
FDH14,OUT035,2348.2499680000064
FDL40,OUT017,1540.4237313333335
FDD20,OUT035,2291.6303359999965
NCV53,OUT035,5548.357746000003
FDD16,OUT045,987.361426
FDP24,OUT035,1757.6853679999988
FDQ25,OUT045,2539.5675980000037
FDM38,OUT035,1091.8476393333337
NCT18,OUT010,347.3811500000002
FDM34,OUT049,2099.03215066667
DRH37,OUT010,408.1575933333338
NCE07,OUT013,2142.681998666667
FDG12,OUT013,2082.864307333333
FDB59,OUT010,635.0600139999988
FDS10,OUT018,2936.1890966666656
FDN21,OUT010,415.37042666666684
FDM02,OUT045,1376.006640666665
FDO44,OUT049,1662.0054693333298
NCN17,OUT017,1441.9741046666686
FDH16,OUT018,1339.3010866666673
FDL44,OUT046,2974.0819939999956
FDY47,OUT017,1601.8748519999995
DRI39,OUT046,938.851238000001
NCX54,OUT018,1610.2594933333319
FDE59,OUT046,630.1441906666663
FDO46,OUT045,3503.9966526666726
DRE13,OUT046,1278.5756880000004
FDW14,OUT013,1171.7813680000004
FDF35,OUT046,1835.7237860000005
FDO50,OUT019,281.7177346666666
DRF49,OUT017,1503.591675333333
FDT60,OUT049,2217.6710526666657
FDP38,OUT045,675.7825613333332
FDA31,OUT027,4168.141030000004
FDY52,OUT010,124.13841000000008
FDD03,OUT027,6652.626994000001
FDN52,OUT018,1274.3411999999994
FDU20,OUT010,275.13963066666656
FDD22,OUT035,1613.646195999998
NCB55,OUT019,190.85822800000017
FDN27,OUT045,1670.771836
FDD16,OUT013,1122.8095586666677
FDW48,OUT046,1170.234492666668
DRN35,OUT045,628.754888000001
FDX25,OUT049,3665.564119333332
DRD49,OUT049,3705.8516773333454
FDE21,OUT019,276.9594839999997
FDN44,OUT035,2615.3556119999985
DRC01,OUT049,939.5969340000003
NCK30,OUT046,3811.864791999993
FDU39,OUT013,737.6309426666662
FDB49,OUT013,1560.382196
FDS12,OUT045,3688.9092866666756
FDR57,OUT018,2719.335817333328
FDX22,OUT027,6449.837629999993
FDC60,OUT013,1656.756746000003
NCE42,OUT049,3013.530644000005
NCK42,OUT049,3348.2460586666666
DRE01,OUT017,4051.3375166666633
FDE57,OUT018,1622.4258786666685
DRK59,OUT019,560.1331013333332
FDB10,OUT027,4916.040827999999
FDQ25,OUT046,2650.6274766666693
FDY26,OUT017,5053.344323333324
FDG28,OUT049,3164.880300000007
FDM14,OUT049,1674.1363453333342
NCH29,OUT049,1623.6731440000008
FDD48,OUT049,2416.7297173333354
FDC17,OUT045,4279.711355333339
DRH49,OUT027,2110.9166806666667
FDN44,OUT018,2551.476540666667
FDC29,OUT045,2488.2588306666576
DRK01,OUT019,190.6296366666668
FDD48,OUT017,2225.6961619999997
FDB59,OUT013,2770.3383166666645
FDY45,OUT010,547.7470020000002
FDX60,OUT035,1135.486390666668
FDT09,OUT010,261.37088666666625
DRB24,OUT018,2178.8305000000014
FDL13,OUT035,3730.783668000006
FDN16,OUT035,2007.0762933333365
FDK57,OUT013,2223.6432786666664
FDO22,OUT027,2224.5398893333263
FDC57,OUT010,485.4347799999998
FDZ13,OUT027,1664.1892933333327
FDW27,OUT013,2495.5293666666685
FDX10,OUT049,624.4737940000002
FDY08,OUT018,1566.334448000002
FDA49,OUT017,1353.9287126666661
FDC32,OUT018,1227.6974713333323
FDO04,OUT035,819.4400080000021
NCZ54,OUT013,2749.773974000002
FDY40,OUT045,694.8133446666689
FDW36,OUT045,1210.322310666669
FDE11,OUT017,3524.6164786666623
DRE37,OUT045,3233.073755333331
NCK19,OUT017,3653.6529573333473
FDT19,OUT035,2555.937400666667
FDE56,OUT045,1021.8787173333312
FDZ57,OUT010,310.57794533333356
FDB35,OUT035,1768.8841240000017
FDF09,OUT010,88.99526666666658
FDO34,OUT046,3294.558165999995
FDA55,OUT046,4452.650685999998
NCM18,OUT035,1519.5531206666649
FDJ20,OUT019,278.45309533333335
DRQ35,OUT019,272.92917466666654
FDG02,OUT013,2741.2184440000005
NCU29,OUT018,2494.033536000002
FDL27,OUT027,1744.8598406666626
NCA54,OUT035,2767.160231333334
FDJ32,OUT035,996.1189153333305
FDB21,OUT019,526.4103313333324
FDR46,OUT035,2806.6688033333307
FDZ32,OUT046,1543.268916666669
DRF36,OUT017,3410.4495333333284
NCU54,OUT017,3190.0963653333306
NCI31,OUT017,788.0497573333333
DRA59,OUT035,2606.251906666662
NCC55,OUT045,659.2085800000003
FDE44,OUT018,570.2798933333339
NCN26,OUT018,1697.7367360000014
FDC11,OUT049,1217.2444113333331
FDV24,OUT035,1539.0854733333329
FDR40,OUT019,220.68162933333397
NCQ17,OUT049,2847.1072759999997
FDC46,OUT045,2848.6452739999977
NCM18,OUT046,1466.6264593333308
FDK16,OUT046,1397.645140666666
FDI28,OUT017,1172.6912946666685
FDS11,OUT018,3127.9417160000044
DRD13,OUT046,1036.8636560000011
FDL36,OUT035,1373.574251333333
FDI27,OUT013,679.2580373333328
FDJ53,OUT019,196.79272533333312
FDS44,OUT045,3977.8687060000034
FDE28,OUT046,3550.2653139999984
FDQ33,OUT018,2717.5337186666648
FDB37,OUT017,4476.055775333339
FDQ31,OUT045,1457.7846353333312
NCQ05,OUT046,2485.7532033333264
FDE10,OUT013,2075.467269333334
FDF38,OUT017,523.4741533333339
FDE50,OUT019,605.7182079999998
DRG37,OUT010,404.6843366666674
NCH06,OUT049,3762.633320666668
FDY14,OUT045,4230.677404666656
FDO27,OUT017,1300.160923999999
FDQ19,OUT049,3732.2195766666755
FDZ26,OUT019,606.0200373333322
FDN51,OUT013,5027.824209333334
FDK20,OUT035,2445.3280466666665
FDD40,OUT018,2649.9994053333303
DRI25,OUT018,926.034588000001
FDH56,OUT017,1694.4055166666649
FDI36,OUT027,5145.810627333327
DRH11,OUT018,571.3873406666675
NCV18,OUT017,1968.5886146666676
DRI01,OUT049,2768.165589333332
DRE48,OUT049,2678.910660666665
FDS51,OUT035,969.435870666667
FDM38,OUT017,910.6279759999982
FDB60,OUT027,4056.6772326666646
FDY58,OUT035,4971.848183999991
FDY22,OUT045,2049.5099466666697
FDF11,OUT027,6051.999936666659
FDZ51,OUT035,1404.8158066666654
FDQ45,OUT017,3427.183306666665
FDF17,OUT035,3249.228282666668
NCF31,OUT027,2847.6798640000034
FDA37,OUT013,2018.2572946666646
FDO51,OUT046,754.6332553333326
FDF34,OUT013,2469.2413633333304
FDD57,OUT018,1280.9814453333324
FDO37,OUT046,4734.557063999989
FDR49,OUT049,885.2454606666674
FDS39,OUT049,1836.2497680000006
FDI48,OUT027,1360.7487240000003
DRM35,OUT049,3359.8820233333327
FDV57,OUT035,3580.477098666662
FDZ55,OUT013,2602.5434006666615
FDI28,OUT035,1115.7720526666687
FDS21,OUT045,930.7484519999995
FDT34,OUT013,1492.7014066666663
DRI25,OUT035,1063.0051833333341
FDT47,OUT010,222.52811466666637
DRH39,OUT045,1829.7471213333304
NCD54,OUT045,2030.2527913333383
FDU16,OUT027,2090.865004
NCW29,OUT045,1998.8714179999997
FDV25,OUT027,5884.364812666656
FDM56,OUT035,1353.6601733333353
FDZ04,OUT027,1750.6478619999973
FDG59,OUT019,101.74089799999989
FDI56,OUT045,1523.4391733333323
FDS33,OUT035,1594.160449333334
FDC23,OUT049,2824.749711999999
FDT11,OUT049,3172.2928733333297
FDG17,OUT045,4448.946618666673
FDZ44,OUT045,1302.8729493333342
FDJ52,OUT013,2189.6186793333313
DRI23,OUT046,2474.1416513333347
DRE15,OUT010,179.10685800000022
NCF07,OUT013,1600.0394633333296
NCR29,OUT049,778.2181106666658
FDE44,OUT019,144.63839199999978
FDT23,OUT035,1253.9499653333319
NCG06,OUT017,3437.631927999998
NCU41,OUT010,639.8537739999994
FDH46,OUT017,1886.9681926666663
FDV31,OUT013,2624.8166300000003
NCT41,OUT027,4992.614485999999
FDE22,OUT027,3838.632171333336
FDC26,OUT045,1680.3482593333308
DRF51,OUT017,746.3507033333321
NCY53,OUT019,233.58705266666666
FDY21,OUT017,3876.986689999997
FDL27,OUT013,900.1371873333327
FDZ34,OUT049,3693.6431246666693
NCF43,OUT010,360.91020600000064
FDC21,OUT035,1681.5422606666712
FDL26,OUT013,2568.680812666668
FDT25,OUT010,192.27638199999956
NCR30,OUT046,1356.301179999999
DRL23,OUT019,204.98428466666672
NCR05,OUT049,2935.6231666666636
NCE19,OUT018,852.6900600000004
FDY07,OUT035,688.9986913333337
FDB10,OUT017,3437.3744853333333
FDP57,OUT013,1435.1429966666676
FDU48,OUT019,242.0582479999998
FDH48,OUT035,1018.5519366666676
FDO33,OUT035,1941.9322019999984
NCU29,OUT045,2136.9516799999997
FDW35,OUT046,723.8977079999995
FDH05,OUT010,576.1500299999996
FDP26,OUT049,1634.4635426666655
DRG27,OUT035,707.3991839999993
FDQ33,OUT046,3361.708534666664
FDH20,OUT010,177.94836599999988
FDV14,OUT046,1105.1947099999998
DRD01,OUT046,925.433148666668
NCI17,OUT049,1467.1258093333315
FDF39,OUT010,524.2997453333328
FDX37,OUT046,1470.028697333334
NCX17,OUT035,3430.0462466666663
FDN03,OUT013,4564.343074666668
NCS41,OUT010,442.8635279999999
FDH34,OUT045,4344.3605353333305
NCX53,OUT018,2084.2647066666673
FDY31,OUT046,2129.914173999998
FDD20,OUT017,2067.2557359999973
FDE51,OUT045,794.0619313333324
FDV27,OUT046,1295.520298000001
FDF16,OUT035,2716.3841039999947
FDZ02,OUT049,1234.4109546666682
NCK05,OUT045,1062.7477406666658
FDM12,OUT027,6403.617793999982
NCA05,OUT018,2181.7888713333364
FDX33,OUT045,1923.4518133333274
FDM25,OUT049,3096.8621719999996
FDE41,OUT018,1243.2616559999992
FDW14,OUT045,1373.1192880000028
NCD30,OUT046,1484.8915726666637
FDB23,OUT010,534.7705600000002
FDF45,OUT046,1026.958771333333
FDW20,OUT017,2370.181419999996
FDF47,OUT045,2645.8226200000063
NCR05,OUT019,670.3784846666667
DRB01,OUT046,3182.6416246666604
FDE36,OUT013,2837.8792880000046
FDU56,OUT049,3235.679252666666
FDB23,OUT049,3843.0197933333366
FDN48,OUT049,1420.8970960000013
FDS43,OUT013,2719.4068359999965
NCN05,OUT013,3207.527009333332
NCL53,OUT049,3099.913755333332
FDL56,OUT046,1401.2804086666656
FDH17,OUT018,1481.0743193333362
FDP37,OUT046,2304.071918666665
FDG09,OUT019,568.1826233333337
FDA55,OUT045,4853.535524000001
FDX31,OUT049,4617.884491333336
FDJ41,OUT045,3341.075392666665
DRC24,OUT045,2735.243998666667
FDQ21,OUT035,2385.024321333329
NCT54,OUT045,1010.9018946666675
FDH08,OUT049,4580.719535333327
FDY38,OUT018,4468.840722666665
DRM11,OUT010,539.8950006666674
FDG32,OUT049,2776.3682453333367
NCH18,OUT046,2958.1782513333324
FDI20,OUT035,5049.0454746666555
FDA33,OUT018,2265.810611999999
FDN45,OUT013,2989.9613239999976
FDT45,OUT010,136.74644266666664
FDR32,OUT035,4219.056975333324
FDA48,OUT017,3856.182659333332
FDN23,OUT017,2712.7266426666724
NCR18,OUT035,646.3786140000001
FDD45,OUT046,1247.8712113333336
FDI22,OUT018,3276.9122466666668
FDT09,OUT013,2173.752665333333
DRC24,OUT027,4299.5144666666665
FDT39,OUT046,2129.2816639999974
FDX28,OUT045,1533.5482366666654
FDA50,OUT018,1346.3363733333333
FDT33,OUT027,4646.338563999998
FDQ60,OUT049,2233.3617393333348
NCM19,OUT018,1709.7610840000023
FDF40,OUT046,3557.1985113333303
